PID,P_EB_R,P_2,P_3,P_EB_E_R,P_5,P_6,P_7,P_8,P_9,P_EB_M_R,P_11,P_12,P_13,P_14,P_15,P_EB_C,P_17,P_18,P_19,P_EB_N_R,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_EB_L,P_31,P_32,P_EB_N_L,P_34,P_35,P_36,P_37,P_38,P_39,P_40,P_41,P_42,P_43,P_44,P_45,P_46,P_EB_E_L,P_48,P_49,P_EB_M_L,P_51,P_52,P_53,P_54,P_E_R,P_56,P_57,P_58,P_59,P_E_M_R,P_61,P_62,P_63,P_64,P_65,P_66,P_67,P_68,P_NT_E_R,P_70,P_71,P_72,P_73,P_74,P_75,P_76,P_77,P_N_V,P_79,P_80,P_81,P_82,P_83,P_84,P_E_L,P_NT_E_L,P_87,P_88,P_89,P_90,P_91,P_92,P_93,P_94,P_E_M_L,P_96,P_97,P_98,P_99,P_100,P_101,P_102,P_103,P_104,P_105,P_M_H,P_107,P_108,P_109,P_110,P_111,P_112,P_113,P_114,P_N_H,P_116,P_117,P_118,P_119,P_M_V
SP0104088,0.36110693714215175,0.5159184239528593,0.8275335542423086,0.138711056152054,0.30191431373743194,0.4465313964063559,0.5587085901766664,0.7210404200185857,0.580646827914505,0.5723022659269825,0.7947277160932026,0.4930625894689857,0.6459643166979758,0.5941147527058519,0.7389947283262825,0.15836265018976686,0.4797326238789479,0.29346203720740643,0.16630057574078927,0.14664361528112968,0.2526933211417086,0.39595870622649965,0.4417924282015406,0.6030147101672872,0.6464761166593346,0.4180673788793624,0.45712005104751086,0.5072080413842526,0.6701853152869488,0.3226857261795313,0.431726797938501,0.26481822291212065,0.12643200238817964,0.15337327234335282,0.25446729315046845,0.42447169068527835,0.6441935628455576,0.5974903231618507,0.4400119373357704,0.4069157964254591,0.5067908502969589,0.6596638655462185,0.7247818063259202,0.5425067948882023,0.38510948989883226,0.28674174245596024,0.14074641855988748,0.5116092555996922,0.7826217175908627,0.5741020321103905,0.5863808165347084,0.43831555121475796,0.5999220825681311,0.7035164125750265,0.18313880232423357,0.33974502195863227,0.44472785383951596,0.6079269740439877,0.4419727323566419,0.45195856230914905,0.6561791229411502,0.35521569097505623,0.5086459439613187,0.4569694412618925,0.6054323475600841,0.1585435625707478,0.26168229809303334,0.424941722832248,0.3222609974450671,0.4412009876643496,0.5396643138138885,0.27110995758284867,0.36592523919371206,0.36952002839732817,0.5324935244384984,0.11543760877254362,0.27493278543352856,0.3143839932847812,0.5190131537985999,0.5074607554600047,0.31674910258715766,0.31595295731043466,0.39078398287953847,0.5490626861989787,0.16327797871595975,0.288945456094112,0.5364727949857638,0.44582125773387465,0.3299475040834052,0.2573554257401664,0.3768473149771322,0.5198118756056129,0.3720843726362257,0.642290689950273,0.45569743690186204,0.44570427062739315,0.3029542229894986,0.4610995130602704,0.5727694214245397,0.2723570767085853,0.21846549222599987,0.10697674418604647,0.09189763414959519,0.09014120051364663,0.23547792903057868,0.35470985482234607,0.20695821644833157,0.3567825180889733,0.18984714321807264,0.2152897044489305,0.30333243763905526,0.19204842762204166,0.2094781688669804,0.16481126629858633,0.19696882122815368,0.10302071291823825,0.26245788969907075,0.1673151053981414,0.27223972380347855,0.163664663497519
SP0016572,0.34817039658766014,0.5442314854230225,0.8525243317961708,0.14055110993185826,0.31869431125256203,0.46459374877237847,0.5709583662604304,0.7570342616187525,0.6522442810476249,0.65110495324217,0.8655073972540379,0.5505121035013845,0.6914485509106357,0.735119244641592,0.8199538659350246,0.1971830985915493,0.5074313415484185,0.2768955612221772,0.15169871195291254,0.1689039152631938,0.25884445438652753,0.42549016540528006,0.5126089606919931,0.6564525037372383,0.698254390690029,0.4637900694026941,0.5034288752925695,0.627421661960083,0.7317145009064064,0.3104954354310496,0.45823360350305464,0.2802802776199097,0.1515720261452754,0.14066839365797967,0.2425776252350298,0.5016562963013832,0.7132266388766043,0.6423192914106662,0.49842547022124417,0.4571706515369559,0.6207465357733175,0.7259989191552101,0.7559369095812465,0.563523279878807,0.40835312563818726,0.3123720516161198,0.13995814316670085,0.6098955755268296,0.8732744563412481,0.6534406344768171,0.6632380189307594,0.5277564729853521,0.7108216472467102,0.8017513588905248,0.19729427790917559,0.3523616998791286,0.45774647887323944,0.6481918728715478,0.51184910332947,0.5290272096775622,0.7250256640921334,0.4117952898365067,0.5515274230630919,0.5969511811116707,0.6845629919947498,0.15619825064085435,0.26064752611402053,0.45148202883266747,0.3895665691495984,0.5064545351040929,0.5913683972810312,0.3228345908640201,0.40144075207702656,0.4973144563269505,0.5984931065874762,0.10646093743581923,0.29584877903822554,0.37112828055390784,0.5642251911029006,0.539470378127277,0.351844053122685,0.34549183411250856,0.4901168211586703,0.5960680919117545,0.1911759935084413,0.3691482103798866,0.6003823426741817,0.5016562963013832,0.3834193441431111,0.3179587913158284,0.48690732463515696,0.5910621965255021,0.4710022141385605,0.7333357282317872,0.5302479381297732,0.523560872617852,0.39109476919977126,0.5745137959263259,0.6682456290463433,0.27200057260482197,0.21348566929736498,0.11744078001422396,0.09338264458569982,0.11941313331908836,0.2252756623716653,0.38755034284079237,0.21698006934730138,0.36455046711179406,0.22080678826228153,0.23014338876966672,0.32415935043652944,0.19486681454474034,0.17017779024184912,0.18967792801940708,0.19729427790917559,0.1853624479428049,0.27904497996093,0.18342116417394586,0.28027421290264937,0.10596026490066224
SP0010304,0.3269708022784861,0.5634420924280917,0.8873204498173047,0.13125457623067088,0.3044499661318288,0.45659224099349977,0.6102727788926825,0.7970488189307781,0.6095221423329206,0.6524472023297206,0.8536246980547875,0.5175909422426167,0.6776247401247402,0.7041147612596251,0.7739971107333629,0.23827476210313725,0.5685644423594498,0.26536407294151937,0.16093943919787942,0.18085269026584477,0.3229349314600749,0.49435680454976905,0.48865013490754056,0.6648693037762728,0.7145426146467313,0.4487135713704299,0.5074073759311697,0.618429454221026,0.7004580414065824,0.33321627391258213,0.4842309552544018,0.3164000915639221,0.16931965898142978,0.17054725319263478,0.28067650440521225,0.4894723414554791,0.7338488440522729,0.65885425900474,0.5030086992083636,0.4568586971838419,0.622207637889107,0.7018147912211117,0.7929459064468569,0.6075917477394753,0.4410064783479649,0.30384236638290735,0.13651868752662344,0.604141891408749,0.8773525949658443,0.6548148680516842,0.6719851414626031,0.5183697935072445,0.7068258693414702,0.7681252806901026,0.18925026608009898,0.3529594218282995,0.502725691814062,0.6921590948264341,0.47834891209447966,0.5381705023649989,0.7226026301370286,0.38800812375165106,0.5470917672177372,0.5753899537372335,0.6471376151995555,0.16666090356750068,0.3136609296308512,0.5032771154520519,0.35297904412603104,0.5050680863818153,0.592298616215565,0.2956645225006457,0.3955459298199264,0.4749270934087305,0.5553312420110021,0.15407573510321534,0.3408458374391164,0.3463226224743162,0.5718044272069706,0.5507967600647818,0.3410945063852696,0.3415313144590109,0.4808907639836983,0.5629153973036699,0.18973817342325144,0.34703863636929605,0.6110260196903619,0.49145593259152076,0.38817006910090973,0.29570009078155324,0.47327170947675357,0.5491959853190314,0.46772534453681097,0.7409150415869888,0.5285863098888532,0.5379202749873934,0.3823817820107912,0.5711395887825859,0.6341116545639889,0.2732160759511303,0.24469423916570648,0.10980521628739448,0.10547839956870718,0.13461538461538458,0.21661609338738158,0.36295906013641305,0.23104068904264571,0.36621018585078563,0.1992455753738657,0.20092242902475344,0.3405713180266643,0.20926630339337438,0.17719745855947608,0.16783561352844137,0.21086562512661214,0.18803191774794198,0.2638904999488139,0.18899441272653547,0.25734972918011906,0.08244266049467597
SP0027453,0.3628892980776366,0.5496473309001427,0.8389902914463756,0.16401219466856726,0.3194057198148078,0.4544650747363594,0.5878796586673094,0.7602270855518425,0.5895397049494728,0.6001375650239774,0.8459294745428115,0.5003624724918091,0.653434141505721,0.6677245127526381,0.7483115342920825,0.18973738958969116,0.4937515384456554,0.3203274813231901,0.2066553663547436,0.16614915036257327,0.29735724245407097,0.445244571591677,0.45781154719205397,0.6360769653250891,0.6900070255373192,0.4305150558301055,0.47303932710309565,0.5704889893596627,0.6784588715929751,0.3096692006810098,0.4822224633456271,0.31738729541501615,0.16401219466856723,0.20110498078466107,0.29008177756131154,0.4524161053830559,0.6942943167979629,0.6337045371805486,0.4698098866987466,0.43028979476537016,0.5658984595154809,0.6759280580151916,0.7401596368950707,0.5524827493828662,0.38998685964083557,0.28310750872388546,0.1414216010801658,0.514506729319681,0.7973119660403547,0.5650347475403419,0.588302643203309,0.4422506026766578,0.5983519031473035,0.6903309756599936,0.1895396449514197,0.35094845767519534,0.4688478245107643,0.6430584491125743,0.42969292649557594,0.4453169682552715,0.6844989270725229,0.33718568004214644,0.498758847351738,0.5040710305880673,0.5845570925579757,0.16719972464821134,0.27935037918182687,0.453624675541783,0.29718916348340624,0.43134019390834244,0.551821524099807,0.2397264426654252,0.3444415167321638,0.3982680649054675,0.49912499614110006,0.13983468672753677,0.3067487670622049,0.3100446755405178,0.5329435325287905,0.527603687410853,0.31034829866134994,0.3115949498024354,0.4251303368663541,0.5354140578061046,0.17433073448520092,0.27121150172948066,0.5407855679203302,0.4326011642529634,0.3194194872957282,0.23293205172371964,0.37860007843446325,0.48622927289209406,0.375,0.6580526652550749,0.43379796987809904,0.454162115490509,0.30090917174438075,0.4569306244583165,0.5497481165859058,0.2830527098706122,0.25742223094781386,0.10714631309556245,0.09003077344000204,0.11512037539473596,0.22555333621834187,0.4004996878900157,0.22528590637718193,0.3634872648247125,0.2277921551063114,0.21759211759594868,0.34915846595640565,0.21700555924303486,0.1940287624678876,0.19267920751422624,0.19499342982041773,0.16800297616411441,0.26082664773025965,0.15684409218098574,0.25749821826562663,0.1105025037005937
SP0243663,0.3242673389816796,0.5020692882150911,0.857461727871527,0.11958776930732187,0.2793849650209692,0.39444444444444443,0.5514526271584895,0.7455182968004189,0.5072714892634929,0.579765984362514,0.786539826047724,0.43425859123508015,0.5721068285119771,0.6117489147467918,0.6764131833861639,0.17924114274127123,0.5455229264572676,0.28066077594032185,0.1591113676380962,0.12370783369663309,0.2726561398947821,0.4528258463974123,0.42433188188180665,0.6207332362350945,0.6659255139454089,0.40003857838654866,0.4273086628815823,0.5613678719245748,0.6364762688555848,0.3710926441832194,0.44468746190499936,0.2798643176276303,0.1482598312970026,0.16594773133094537,0.2985175432164108,0.45122056690713913,0.6850934873575673,0.6326900500407043,0.4608896553150409,0.4114285714285714,0.583947867637961,0.6560553074166223,0.7788362735794243,0.5955483001216424,0.46463831408157946,0.3206258445988747,0.14758866388115058,0.603620219686611,0.8444994014817587,0.6207586447537667,0.6604899232959653,0.5098654840165033,0.6913254401492331,0.7420959334220963,0.18413307324359607,0.31585470952775774,0.46284279922034377,0.656774760796845,0.3877828131881062,0.4720791833516846,0.6670142706786638,0.3149433955548649,0.4551384628969115,0.49332516182891467,0.5592912947030034,0.13743832075917378,0.2787165994460185,0.4727750798636553,0.2875847503991329,0.46368991754420236,0.5532625923508061,0.24796495985359046,0.31911477615869155,0.41991327734882017,0.49420346238396623,0.16061609777415692,0.3522782990761707,0.32576166151942776,0.5466950797328267,0.5485416888249578,0.321119231903842,0.31179100474106075,0.462890482610529,0.5374013646776212,0.19444444444444442,0.32800829743267357,0.5738314777683454,0.4712315605660018,0.36315795277626933,0.2643047802837217,0.4486737826810323,0.5161793717933267,0.45612762046125227,0.6970784513574773,0.4903298697859775,0.514542582334078,0.3625342617669404,0.5453898959221266,0.5985500242413114,0.24670670345749468,0.27929310039534716,0.0850783285888061,0.10400156984686452,0.13759222381889752,0.21259319833150914,0.355968580969501,0.22557834184468564,0.33466099919013087,0.16777529994716384,0.16705804387300763,0.35594596621425223,0.238846645001918,0.2051579779544714,0.1910375326376764,0.18368920315578996,0.1808973043444065,0.2517674984342214,0.18804908683026667,0.25228829286363924,0.07511207717179863
SP0274765,0.345921307312609,0.5523272337320082,0.9151515151515152,0.14498484653948407,0.3328594545371201,0.45989256118834954,0.6156038108394976,0.8132350116900245,0.6880489886583847,0.6538472077146882,0.8775417250028466,0.5870855163797902,0.729914175756029,0.7520382788029365,0.8478489338746413,0.20640833096914418,0.5699801269865187,0.278491303152851,0.16136531101962748,0.1579804281639511,0.29838286761297517,0.47746269914231937,0.5534710706138803,0.6302588977661786,0.6932571949857104,0.49704293886694206,0.5412974931437985,0.6403765473699781,0.7532967525656643,0.3648668465755001,0.4749522314591708,0.29976017366158336,0.16724160927932574,0.17453430126964506,0.28941568780883997,0.5674707894468951,0.7033563972802462,0.6507831172079765,0.5514146548010221,0.5150057218312039,0.6579679230580514,0.7700784060876361,0.8252508534978857,0.627423644955188,0.47764033151910457,0.34393099514642117,0.1533568063111771,0.7079147370194567,0.9001199339833559,0.6819303293375845,0.7489846083116987,0.609860551450658,0.7845246510829244,0.8767925467545141,0.20822436010547882,0.3515661504974147,0.5039205260138054,0.7090909090909091,0.5431715697130003,0.5195880996234654,0.7328569040564318,0.4433978275834514,0.5860484906282012,0.6084191187073835,0.706352792302936,0.14982608686079957,0.29696969696969694,0.5039205260138053,0.4134296683653703,0.4702400790110114,0.5767654499527328,0.3432489736096432,0.423545212105278,0.4956606748099206,0.6063227077034516,0.15571664217189743,0.3576258922907118,0.42519289606609506,0.5412974931437985,0.5441368283889977,0.3927021778567014,0.39531134931288153,0.5152909285883599,0.6290053486603057,0.2082243601054788,0.4199089659920502,0.5845625946307477,0.4796549307353543,0.4294334205195218,0.3515625691024392,0.5082108017052787,0.6166246348417662,0.5549125301594441,0.7469308385438673,0.5404817889043326,0.5963303597575207,0.45850811647311657,0.632658255803849,0.7273354878061801,0.20897900692504257,0.20279434948024538,0.1136224225977071,0.11123042953350873,0.09063454487519577,0.20395332271599978,0.37594837606061526,0.1551681307973786,0.320208640199828,0.1822121756718604,0.2210668162454611,0.31639644631472935,0.15349932369791106,0.19393939393939397,0.22484808217715496,0.20614759227532867,0.16502277033800283,0.2674232727921366,0.1749696658667216,0.27117251280689814,0.11377245508982037
SP0023492,0.32927202425709573,0.4805345397230409,0.8088082286772191,0.13047706026674555,0.28539812627367517,0.40116995887818196,0.5436567071509621,0.7147744225391011,0.5686934407689428,0.6320995750743447,0.8256915688667958,0.4980073049546895,0.6118470756211745,0.6623915145322689,0.732829103985033,0.1529495320673184,0.4929941668313334,0.2733213464942662,0.16450881377897078,0.1289855637880062,0.26608876575265755,0.4164657675725057,0.47351630648522525,0.6582863080832543,0.7005633205138438,0.44290092454953967,0.4733255732565871,0.5956619811245248,0.6820438318507548,0.3440122840708391,0.41018020480687784,0.25951591928662554,0.13128747052169162,0.17361111111111108,0.28218515684077744,0.47532258499766633,0.6983580778560278,0.6623755495733126,0.47078256707972094,0.4501332648505297,0.5973806470119735,0.6841753462144505,0.7156080555546984,0.5428770829572455,0.4097862971838024,0.28376245760931723,0.12289834243385409,0.558081123982986,0.8082589046834951,0.6106840199547198,0.6027647741587899,0.4913538101411046,0.6481818489878267,0.7190282078127554,0.17421497584541062,0.3069272831815281,0.43899772143188875,0.6126558163371166,0.4383809472801842,0.517831614748399,0.6953974373615798,0.368822961624726,0.4817266339302847,0.5343899251724693,0.6072226234934364,0.13892334428739847,0.2647828081108606,0.43845913108330836,0.33764625613539234,0.4976230139668974,0.5846907621623001,0.29192738095119763,0.35746866889820755,0.45413689397912815,0.5378455422986543,0.14718235134790278,0.3140305641500923,0.3629173046532822,0.5728019885163306,0.5767139794778551,0.34722222222222227,0.35223487408343346,0.4863012350618346,0.5735158223811724,0.1737622740359086,0.3340813082832333,0.5770318565686509,0.4929493223444671,0.3527088310224191,0.29275063997180617,0.44961622585093336,0.5339257107185115,0.436515371806194,0.6870760766592777,0.5111051501951424,0.4798779723307955,0.3719198927689417,0.5307692776008692,0.6048048991611945,0.25069115527646113,0.25701663552127824,0.08170325560226334,0.07775154180632982,0.12338398855391777,0.21060339931676322,0.34790208593367006,0.22807568114685706,0.31861762649341396,0.1808695849752508,0.17055945356434518,0.3309653922740278,0.22871591053029516,0.18812712614292385,0.18113627066260848,0.1534636415907641,0.1672705314009662,0.24716313406193782,0.16093646604719425,0.2420994939217659,0.08723337653449985
SP0304469,0.3624533825537391,0.4964642911991384,0.8785999623901362,0.1411586591262682,0.31715478021080307,0.42877878581563816,0.5670989994980069,0.7558779746892419,0.5850632569714878,0.6071219244548599,0.8365191437354259,0.48527121749548463,0.6568056604473258,0.6579087941644173,0.7584546556754405,0.1348178281520295,0.5212112729866605,0.27674637050919093,0.14692273123211022,0.11197014980391336,0.24342729351025708,0.4133455497812518,0.4428672513780915,0.6144403195076423,0.6594603548559638,0.4093041724335449,0.45112858981447196,0.5478426964516637,0.6729480014106685,0.38712228775604063,0.401007590194351,0.2338217423394133,0.1123322431879241,0.15327404705973807,0.28893656771114856,0.44,0.6537383587938987,0.6180504752392787,0.4419470367596698,0.4138043573573082,0.5467443552274904,0.6716804546917439,0.7684611583803963,0.5813465804996523,0.4540527290900879,0.3320895338760441,0.1540198739522203,0.5893850836156119,0.8454896424838849,0.6135782876359354,0.6619412713258156,0.4925402386570035,0.6682191934543309,0.7652303298771232,0.18977462372607756,0.31449273557942553,0.4450894534078487,0.6363848340017874,0.4449299303812187,0.4911308069534729,0.6963192762597483,0.3487100178195186,0.5157664690195308,0.5215283867952478,0.6270739114082395,0.1309364112631779,0.25535848781392956,0.4467506049423762,0.32783014991095466,0.47111111111111115,0.5666260130358513,0.2723401368575362,0.3661297253867278,0.4263937715206216,0.548179385359794,0.1417061931868472,0.3271889400921659,0.3466613454297818,0.5456346610147241,0.5510747911338355,0.33430053817080024,0.34256800750085636,0.4535014503540294,0.5793027696586384,0.191484358792634,0.3219793646801742,0.5625541898856288,0.47009832345265035,0.3576837647566335,0.2720884858316308,0.42423435202779286,0.5450348404497416,0.43708110885309914,0.692935020418619,0.48872154715992766,0.5079486330581261,0.3447616900079997,0.5200944531890485,0.6231886621453043,0.2561172855954132,0.2514574206261222,0.11597636239331803,0.11328744929556335,0.10706410839519244,0.23275922202381139,0.38102960143199266,0.21179133574503928,0.3603655387114216,0.19857341583907887,0.20215358179415738,0.35812819422222514,0.20852661039266138,0.20132130578523302,0.20050379509717545,0.22279976577778973,0.1728621491301133,0.2831276208444862,0.17571669143269178,0.2822030280046832,0.1258022331590554
SP0012724,0.34479208382416543,0.5037613438636186,0.8415409028542599,0.12743997748269112,0.30239644005104893,0.4276144650922827,0.5510018815153769,0.7333009058707991,0.6004739739568327,0.6266633290347042,0.8315714698621011,0.5171440347486924,0.6507485743399295,0.6768425275945501,0.7597426657306104,0.15923566878980888,0.5004541964553,0.27104286031706937,0.13342425669111602,0.1277879339277656,0.23450193386828072,0.40255971463960055,0.4839857732813903,0.6288478502924633,0.667149155832154,0.44800726724955936,0.47496430285819713,0.5800294206929751,0.6817948082814341,0.3429124846129787,0.42181861596473164,0.24781918651159698,0.13169660582613546,0.13215248627950854,0.25632309812803306,0.49537750045128,0.680737610268072,0.6304115477079023,0.49016922457832957,0.4519867813211195,0.5895682895848461,0.691396615316625,0.746779591638416,0.5574049286725155,0.4224918487789827,0.306609357814817,0.13242208155501212,0.6183292422226873,0.839511142150891,0.626275408914914,0.664648857059929,0.5254019140558259,0.6876846922786554,0.7715637460441903,0.191462258365871,0.32489661726239494,0.4462259894274116,0.6308321720099002,0.4747030836141502,0.5188496271535985,0.7047005610374003,0.39414195860112855,0.5233114634578272,0.5537436492279978,0.6400533673129732,0.1349733306094977,0.2548482787218757,0.4395317300711883,0.3755381086030105,0.4998541940810758,0.5815615361586448,0.3255505371604367,0.38899835821481066,0.46903660762876076,0.5683292152784595,0.12339473394413904,0.3066805954339845,0.38085194908609177,0.5535102916927932,0.5459350779105994,0.3640755154280056,0.35635319193855497,0.4769680179871871,0.5795746061608961,0.18471337579617841,0.38690136128600094,0.5897432974227612,0.5010132133273508,0.400649934787963,0.32926786674998043,0.4769673574316554,0.5766388249182184,0.4901883044170783,0.7101225901484159,0.5228461417615001,0.5329679104306145,0.4016972147611592,0.5639944773467787,0.6522708651011017,0.22219540273320723,0.23456751663669517,0.09621887331312577,0.10626881151304951,0.09638554216867468,0.1988971932325618,0.3632571817178312,0.19079516517419778,0.3240338848559043,0.1819697631538294,0.1842994696862743,0.3281370882042195,0.19332855700830995,0.19089676367819214,0.19862554253609174,0.19117773711071226,0.15973688952511483,0.24910430002968806,0.16244873345617003,0.253233082715019,0.10260752246277684
SP0194474,0.39502866254131763,0.4790934595116403,0.839347293523231,0.15984336934502325,0.31583136197391964,0.4343348931386444,0.5680657228574552,0.7381108491387396,0.5700068030526589,0.5953957745994174,0.8152253906419168,0.49787270682503393,0.6288225663015772,0.6513538070767335,0.7044354361433174,0.08450144447311196,0.45528265874733587,0.3146330215150449,0.18967291443053594,0.10462772057699594,0.2369516745215143,0.3806127911317491,0.43499915354855656,0.6278767269419124,0.6521942132872649,0.42695183071747767,0.4423328541646635,0.5530979599248427,0.6174466660273643,0.37306017524016577,0.39068290590467486,0.24475946192478404,0.10759587235784723,0.19021674313415,0.30976602134659653,0.43873517786561267,0.6573325679257935,0.6345492446786926,0.4482022405262706,0.4303656324716773,0.5573692118874013,0.6208730073960007,0.7226854819742013,0.5486533275234382,0.40673479747541863,0.2957299158443949,0.14597774101321276,0.5417670769022436,0.8056815540526705,0.5966921714876682,0.6081216504941315,0.4780854649540062,0.6288622500118377,0.6752291118589807,0.17601032869208838,0.31850484506410187,0.4360580104641084,0.6077537259641002,0.4101710779740567,0.4579923546159852,0.6556530957390858,0.3395653773849526,0.4697583686854075,0.4939024869704938,0.5488770154049059,0.15212943962518347,0.2600477811673735,0.4317468766076976,0.29897729603509776,0.4470843222014037,0.5417990322957905,0.2618744547289664,0.33672546842158385,0.40748330426338153,0.4702959321226055,0.14422402919901947,0.3064812687024603,0.33747682717360333,0.5497752861473219,0.5482249528481694,0.34124203121976,0.3390360713610743,0.4562881180135771,0.5203704643133292,0.1717246217744342,0.29406157920581333,0.5468190350801221,0.45369227195306283,0.3363370080649087,0.26162902964850887,0.4057397226661674,0.46537032922253874,0.39578981518503753,0.6597038146374786,0.4675651076234618,0.46335329444784534,0.33309310015524585,0.48464840569345946,0.5331355492858791,0.2639179741015948,0.24704029989857185,0.09163346613545814,0.08123466266592125,0.11884449417069078,0.18290617905849696,0.35934914595286715,0.21258590697978347,0.33308689756459375,0.2017492686668267,0.19955579429910136,0.3198159208254735,0.2107872135008128,0.17885467343769368,0.1598030897899079,0.17204274278468057,0.15485800008952932,0.21331220817474325,0.15232444265310835,0.20646641250162473,0.06436064367616187
SP0262020,0.34322979718880214,0.5232748951910916,0.8901991402941085,0.14797764803914237,0.3023773222674755,0.42441621671520835,0.592835352585903,0.7785667145600693,0.5563377720536098,0.6014052522068284,0.8407338237640705,0.46953215544938187,0.6372428223459132,0.6426189664629904,0.7452821639207621,0.18321472866880012,0.5592240439972613,0.289929879666983,0.18261254228187032,0.14400735813337098,0.3032733964997235,0.46961818198222877,0.4406627045299686,0.634663861236011,0.6934720147349268,0.4131725852239736,0.4609619949714709,0.5606705069948161,0.6892504176664355,0.3776351598266347,0.4480921886047707,0.29070263967336973,0.14750183114414256,0.18251859513967586,0.30503186103607605,0.4383435325026753,0.6851812293062076,0.6338273644402673,0.4539427469837453,0.4113366301756307,0.5576838519736209,0.6859705210874018,0.7918741598079972,0.6147677092769748,0.4699701228322185,0.322826586197233,0.15622167273873255,0.5885508555480353,0.8598012655636579,0.6129392881520487,0.6621191817128806,0.4918364956620248,0.6691366312185701,0.767497490957605,0.17898400576732212,0.3228198564370581,0.4787753577155446,0.6666677177012871,0.40895573683721814,0.4681408141922105,0.6930611106282201,0.32167243362564896,0.4935785641897795,0.49507186800143294,0.6003440049725142,0.15057844553721447,0.29979135830614084,0.4876838494693039,0.29224144782640427,0.4539903684885958,0.569907491401106,0.24085120639233565,0.3483249882104216,0.40375491635563315,0.5275349310253973,0.17217510840652628,0.3545558456875047,0.3165773805299742,0.5451395210971728,0.553258745915112,0.31409677164154337,0.32079266214652163,0.4383622584630747,0.56822389371984094,0.1878929727756628,0.3029974669987721,0.5724448076736754,0.45575600474255834,0.35403921016985596,0.24491682239157242,0.4110918899276458,0.5330811774236193,0.4326355376185813,0.7035901082149084,0.4748409268544832,0.5088410671214585,0.3360171689778656,0.5137750046965457,0.6155831524539235,0.2729849981987912,0.284681201797891,0.10339443045487612,0.11422009985391601,0.12178522585006506,0.25164652762263884,0.39806330460863215,0.23142159050425265,0.37075334278486155,0.20587542763846822,0.201413747323159,0.3756078359944833,0.23262125005314513,0.21843308437517922,0.21235570646094326,0.21462964978169896,0.17408612745513688,0.28944936686870504,0.17828532326344437,0.29082840086225165,0.12986195842302942
SP0030573,0.3643717494576865,0.5248974540774833,0.8664146090213252,0.150379890579067,0.3222603684887068,0.45273441915613083,0.5664705183956235,0.7570122951419794,0.59655146521869,0.5854852754715942,0.8401421776007459,0.49859785984500865,0.6596000685262057,0.6714012536356567,0.7387692027183884,0.1617926034982569,0.5103138106640956,0.2979746201515665,0.17780545115801086,0.1500326431532965,0.2607264211492213,0.42383450191985056,0.4762887257719113,0.6201169038139273,0.6768208802348903,0.4395377973635063,0.4828580039743668,0.5876411136787313,0.6704150429592195,0.35047692462690283,0.4432974593086569,0.2770222006777861,0.14279415171101056,0.17780545115801086,0.2834614577831333,0.48122289219003095,0.6779374554398283,0.6339282460252456,0.48233670410023416,0.45388300070426985,0.5958596954006045,0.6776514454660029,0.7638398618643785,0.5738530392405593,0.4224224365745479,0.33141677995945085,0.15866217504799576,0.5986274013388824,0.8479572126174331,0.6152878207952618,0.6616613377496264,0.5170170712764248,0.6910574177762332,0.7555785101964171,0.19365316352930217,0.3414767743110658,0.44557120730132466,0.6398519809505294,0.44617632091637394,0.4538168093909689,0.6897905408581859,0.34948719766491426,0.5105523223532441,0.5230393472231712,0.5926633683915695,0.15307455356897726,0.25193517312652997,0.4462990189662783,0.3284265489353244,0.443309530729273,0.5558483483758376,0.2703020689668334,0.3628619953018956,0.43164655852109096,0.5124020608421272,0.11839360868048686,0.30429427081779475,0.350377874115007,0.535560854640712,0.5321272497594242,0.3408476041999866,0.34084760419998655,0.46496815286624205,0.5478086926887342,0.19448934295240414,0.32268857887618563,0.5480980234051883,0.45624146078809236,0.35195244512488333,0.28032902700156503,0.43445402688335977,0.5136637254981783,0.4399959592173323,0.6894891777532657,0.4749322348680764,0.5047981316551297,0.3600253325682457,0.5339454482438637,0.6007203119188508,0.25314735898181256,0.2442041871419238,0.11259773474914835,0.10007176470535072,0.11483106192871675,0.197452229299363,0.40650151688373515,0.1973334255893918,0.34859880380766417,0.2025197272578588,0.21264694375314455,0.35117680978041427,0.19514254991380658,0.20801774449466032,0.20805320802298605,0.20645161290322578,0.17404382245639638,0.2484489742736224,0.1740438224563963,0.2430288070131164,0.0830535082123099
