PID,A_ES_R,A_E_R,A_CHK_I_R,A_N_R,A_CHK_O_R,A_M_R,A_ES_L,A_E_L,A_CHK_I_L,A_N_L,A_CHK_O_L,A_M_L
SP0081571,0.05148906760492587,0.007146896205076654,0.04765644634330235,0.015738879115355625,0.05855742648906764,0.011874842925358139,0.04754649409399346,0.007068358884141747,0.04566159839155567,0.017906509173159075,0.05048378989695905,0.013241392309625528
SP0091165,0.03074893617021277,0.00540425531914894,0.03554893617021275,0.012051063829787252,0.06233191489361703,0.011429787234042558,0.0424,0.005804255319148938,0.047710638297872345,0.02185531914893614,0.08631489361702127,0.014246808510638297
SP0106948,0.05645661157024792,0.0056473829201101975,0.04168388429752065,0.0165289256198347,0.07777203856749317,0.014152892561983474,0.053357438016528924,0.005509641873278235,0.0375,0.013860192837465583,0.0681818181818182,0.01353305785123966
SP0165266,0.04779576850946936,0.007778863678385584,0.02905517842520932,0.013094640640270471,0.05349454555059566,0.027259040122560023,0.04426292295094957,0.007726036081248844,0.026195884730183052,0.010875881560527212,0.051955941783987956,0.027298660820412587
SP0233098,0.04398630200379472,0.008376139571474848,0.04664723032069972,0.01883474478226665,0.07790735341755751,0.01566476930908417,0.03891896894812347,0.00934795686982276,0.04518950437317784,0.014530982461011616,0.07642648896293214,0.01575732333749826
SP0055872,0.050399351429257735,0.004999399471534949,0.0451747537833293,0.020643165986067726,0.07143286091760755,0.014517775642565454,0.047591880855152535,0.004909320201777565,0.042307230362719196,0.01661962527023781,0.06200456401633438,0.013016454479942353
SP0038787,0.05389221556886227,0.007716111401358358,0.05527870433629384,0.02180203351685891,0.08349073664751037,0.01227745850580718,0.05019491218904473,0.008097898163404733,0.05240525660089218,0.01856689305951853,0.07848732066069203,0.011895671743760801
SP0272555,0.04414220254737497,0.005941286113699908,0.051724137931034496,0.019124728176452305,0.07317878223050645,0.017105467536502012,0.04421015843429637,0.006038365952159054,0.052520192606399514,0.02271668219944081,0.07521745883814848,0.018513125194159694
SP0132721,0.046641156462585015,0.010746173469387756,0.05402848639455782,0.020758928571428595,0.06979166666666661,0.012202380952380956,0.04503613945578231,0.0108843537414966,0.05396471088435373,0.019058248299319732,0.06872874149659862,0.012468112244897961
SP0358691,0.04096779604159677,0.007135469081963549,0.045671195348317116,0.021644023258414417,0.08132757463938273,0.014173096276417302,0.0328189645532819,0.006632282231913229,0.04060438331656043,0.017101364195460142,0.06740607178799063,0.012481829363748172
SP0005026,0.057853789403085165,0.009429912810194504,0.051120053655264903,0.019758551307847087,0.08882629107981224,0.019812206572769962,0.05101274312541918,0.008571428571428572,0.04587525150905433,0.020201207243460764,0.08163648558014754,0.019476861167002014
SP0179674,0.05787410033301108,0.006427471622444232,0.050819994986930184,0.02255881405091848,0.08193683532065747,0.016838543345149847,0.050202313173631254,0.006329000608729901,0.043380957496329725,0.015119776560317957,0.06602033874028716,0.015066065098291975
SP0282824,0.055031042210058397,0.009551449248741784,0.045810220050696134,0.019176371184012365,0.06612541787590467,0.014712905477388783,0.05411263362844863,0.009955549024650087,0.045424488446420046,0.01704566327467763,0.06399470996656992,0.013867969582307777
SP0089400,0.048305935329861105,0.00573052300347222,0.03879123263888888,0.01925998263888887,0.07027859157986105,0.012858072916666663,0.050944010416666664,0.005276150173611113,0.042283799913194454,0.022420247395833332,0.07935926649305555,0.015089246961805554
SP0346814,0.043410015251652265,0.0089349262836807275,0.04504956786985257,0.015340620233858682,0.07669674631418402,0.012805033045246562,0.045901118454499235,0.009100152516522624,0.042005592272496194,0.013948906964921206,0.0722801220132181,0.012309354346720893
SP0081053,0.05808787432498775,0.007903780068728519,0.043894207167403033,0.018796023564064814,0.06422434953362784,0.017986008836524306,0.05419121256750122,0.007909916543937162,0.03894207167403043,0.011880216003927344,0.051184339715267556,0.015881197839960733
SP0079976,0.061123251748251756,0.0076813811188811195,0.04583697552447552,0.014346590909090906,0.07426791958041955,0.015100524475524481,0.05576923076923077,0.008118444055944054,0.045323426573426584,0.017067307692307677,0.07318618881118881,0.014707167832167828
SP0082166,0.047444444444444456,0.005158730158730158,0.039293650793650804,0.021579365079365094,0.0724126984126984,0.021468253968253966,0.04744444444444445,0.005111111111111111,0.04123809523809524,0.019119047619047615,0.07208730158730157,0.02211904761904763
SP0098923,0.04592373438527285,0.008251150558842867,0.044838921761998676,0.01594345825115056,0.05936883629191324,0.016107823800131503,0.047994740302432615,0.00831689677843524,0.05059171597633137,0.01755424063116371,0.072715318869165,0.0180802103879027
SP0352400,0.05434122647237401,0.002987249544626592,0.03502125075895569,0.012398299939283555,0.06387370977534913,0.013381906496660599,0.06563448694596236,0.0030601092896174846,0.04353369763205828,0.01952641165755918,0.08383727990285367,0.014438372799028527
SP0096549,0.06224598930481284,0.008021390374331548,0.041604278074866316,0.013939393939393908,0.06463458110516934,0.01796791443850267,0.06333333333333332,0.00901960784313726,0.04253119429590017,0.018217468805704108,0.06639928698752227,0.018859180035650625
SP0056779,0.0396274250440917,0.005114638447971781,0.04583333333333332,0.021274250440917127,0.06496913580246907,0.012874779541446202,0.03940696649029983,0.004883156966490299,0.04501763668430333,0.02380952380952381,0.07182539682539685,0.012588183421516741
SP0150154,0.05042400674662669,0.007062874812593703,0.05124390929535234,0.022758152173913058,0.07340470389805091,0.017299943778110952,0.053481071964017995,0.007461113193403299,0.05608133433283359,0.02798210269865066,0.08159201649175413,0.018506371814092953
SP0082203,0.03627694859038142,0.008499170812603648,0.05020729684908787,0.018421779988944186,0.08171641791044773,0.012658927584300721,0.03829463792150359,0.008761746821448316,0.05334438916528469,0.021724709784411267,0.0917910447761194,0.013764510779436155
SP0272323,0.0519810977826245,0.005920923859855156,0.037475882895730235,0.010737354248804608,0.06015994183933117,0.01661633531862539,0.07263093140955737,0.007186198025892684,0.055028940525123735,0.026941252132091843,0.08663283281603891,0.02242541173838882
SP0026465,0.06054100004359389,0.010506124940058412,0.04826932298705262,0.02202580757661624,0.07841449060551901,0.010375343301800429,0.06757051309996077,0.010266358603252103,0.05007846898295481,0.015323248615894309,0.08044160599851781,0.011443393347574004
SP0293791,0.04100140056022409,0.007598039215686277,0.04483543417366947,0.01720938375350143,0.07694327731092426,0.008613445378151268,0.046586134453781514,0.007895658263305324,0.049334733893557435,0.0201330532212885,0.08223039215686274,0.00947128851540617
SP0358187,0.048671328671328666,0.006620046620046625,0.050178710178710166,0.023651903651903665,0.07229215229215225,0.016891996891996896,0.04271950271950272,0.006620046620046621,0.04349650349650349,0.019471639471639466,0.06651126651126651,0.015850815850815853
SP0359816,0.06956009913258986,0.00826517967781908,0.046462205700123896,0.021350681536555165,0.0751548946716233,0.025402726146220578,0.06563197026022305,0.008091697645600993,0.04598513011152415,0.019591078066914493,0.06971499380421316,0.02447955390334573
SP0077372,0.04914035926870749,0.006477200255102039,0.04546662414965986,0.015000531462585034,0.07842394770408163,0.012861394557823128,0.05066167091836734,0.006676498724489797,0.047705410289115645,0.024002178996598643,0.08880075467687075,0.013957536139455788
SP0268114,0.05270867240176703,0.009842672246764318,0.047632333565837424,0.01525226691467099,0.06229559017282801,0.012640471208246145,0.059304037820661855,0.00913740990467333,0.052375416569789966,0.025660699062233592,0.0753623188405797,0.013740990467333177
SP0279594,0.055891856958207684,0.007022834984920291,0.04597156398104267,0.015844463593278735,0.07370745368375696,0.012602326583369237,0.06078199052132701,0.0081753554502369645,0.053511417492460134,0.016716932356742792,0.07966393795777683,0.01464885825075398
SP0033978,0.057021785605212254,0.007940547694187113,0.04152244731752011,0.015842919678306006,0.0825995113509111,0.013845057518069841,0.052186195663239336,0.007304285859716993,0.03774305202076758,0.013310597577114936,0.07505344599409548,0.013883233228138052
SP0037454,0.06593483551306967,0.01126634802248018,0.05240996550939299,0.019941523539401592,0.07496016947668818,0.016352399460755996,0.05053661781956335,0.009821944429854509,0.046763660556401764,0.017796803053381657,0.06801827827091761,0.015520773149850302
SP0060530,0.045509788464065164,0.003399684666929446,0.035491394034949435,0.012958218368151347,0.06408487715149123,0.013237419524372606,0.04823610563657864,0.0037610038102746015,0.03825055840231244,0.01888713703849693,0.07768361581920906,0.01350019708316911
SP0128704,0.04478904781019587,0.005941943253121503,0.04481017471954027,0.017244839752392646,0.08156571525151576,0.018533581222402982,0.04612532482623117,0.00589968943443264,0.05075739969999789,0.021486066803287338,0.09471193459108869,0.020033591785857643
SP0015219,0.059403642423521016,0.010052374717295563,0.04067968099035831,0.01498035948101414,0.0618914414950601,0.013403166289727417,0.07073562671110582,0.01152243780502321,0.052231877157481246,0.02263421021306988,0.08447208665635042,0.016569456017140823
SP0385654,0.055296441603336174,0.006001536393316692,0.05089302861532555,0.01965074487640265,0.06412384427556311,0.020014266509369244,0.04748415594392164,0.005830063924936211,0.04729210677933552,0.017888007901451328,0.05762846717331064,0.018512167686356287
SP0162923,0.06801623875356592,0.011718235681369324,0.05113012947114327,0.021977177967961406,0.08415624314241824,0.014439324116743469,0.05690147026552556,0.010335747202106647,0.042747421549264863,0.015448760149220968,0.06362738643844636,0.013188501206934383
SP0059046,0.05181347150259066,0.007022088901008999,0.049659121898009286,0.01838014725934004,0.07758385601308979,0.011794382328879194,0.05034087810199072,0.006476683937823835,0.05042268884646848,0.020616307608399248,0.07542950640850835,0.011630760839923635
SP0374623,0.041574001004376214,0.008042183800846547,0.0454982423416314,0.013774302317239421,0.07415166080780541,0.012303608580242485,0.04408494153095631,0.008056532032427,0.05003945763684626,0.01732548963340268,0.08263863978764617,0.012332305043403397
SP0048885,0.04498304811107522,0.007365999354213757,0.03745560219567322,0.00881901840490798,0.06576929286406201,0.010736196319018416,0.049786083306425574,0.007931062318372619,0.04203664836938974,0.017012431385211496,0.08253955440749113,0.012088311268969969
SP0210340,0.057460447354064366,0.004582651391162027,0.03787506819421711,0.017048554282596835,0.07356792144026182,0.01077468630660119,0.05536006546644844,0.005632842334969995,0.0374659028914348,0.015561920349154396,0.06687124931805781,0.011279323513366062
SP0284654,0.04315004659832246,0.00509918785780855,0.03902276660897352,0.015577153508187974,0.07152176807349221,0.01435228331780055,0.046371987751298104,0.0053255225669018745,0.040141126348022894,0.01557715350818802,0.07418452935694314,0.015736919185195042
SP0077171,0.04213536251063428,0.00983079686170715,0.044451271386709526,0.01632952074865299,0.07425087437375932,0.014202665658379809,0.04461669344928632,0.00994895547783344,0.044569430002835815,0.01800737309764627,0.07765384251819643,0.014273560828055587
SP0057083,0.048563611491108084,0.0067829457364341084,0.049618103055175555,0.022486320109439125,0.07700638394892836,0.018353853169174657,0.04471614227086183,0.0067829457364341076,0.04716712266301869,0.017755357957136356,0.07213292293661651,0.017584359325125396
SP0080935,0.055370370370370375,0.009259259259259262,0.04597222222222221,0.016064814814814823,0.06779320987654319,0.01382716049382716,0.05467592592592592,0.009583333333333333,0.044722222222222226,0.018024691358024696,0.06530864197530864,0.01367283950617284
SP0084966,0.033543769172631493,0.007913573111634731,0.03960491412143038,0.015404792602142876,0.05420945775722818,0.015864194786526183,0.04646630803657433,0.008224781042991154,0.05654351724240132,0.029705538019235603,0.08915366262096355,0.022399561345011046
SP0185690,0.05716494581885095,0.005149764874258845,0.04340242281741975,0.02142327744837457,0.06684471478225318,0.015161776732774478,0.059816499693314255,0.0054436720507053775,0.04542782662032304,0.021110202412594564,0.07211587609895727,0.016113780413003476
SP0131465,0.049933729616836696,0.011135432564864656,0.051349505984416406,0.01851554341714195,0.07787774118403087,0.014408787854446147,0.050154630894047716,0.010422523897501805,0.05138966985300024,0.020433368142019445,0.07884167403004255,0.014278255281548717
SP0081546,0.054215315934065936,0.0072866586538461574,0.04100489354395602,0.014208447802197807,0.06956129807692306,0.015024038461538458,0.062242445054945056,0.007844694368131868,0.04796960851648351,0.01810396634615386,0.07800695398351648,0.015732314560439553
SP0334976,0.047115384615384615,0.008155270655270653,0.03671652421652422,0.013443732193732174,0.06892806267806266,0.012286324786324793,0.048415242165242164,0.007674501424501426,0.04017094017094016,0.015081908831908832,0.07140313390313392,0.013105413105413116
SP0059826,0.04527186761229315,0.00576241134751773,0.039701536643026,0.012381796690307334,0.06025413711583923,0.013460401891252954,0.051315011820330964,0.00591016548463357,0.04516843971631206,0.018971631205673755,0.07421690307328602,0.014258274231678482
SP0197882,0.04632396891811118,0.005670557146003086,0.043492622770314925,0.015328593450152587,0.08016642023468712,0.01275678736590431,0.04651272532796426,0.00636266398213106,0.04608015855538429,0.017106049642935762,0.08218768679019725,0.013527542706137718
